accession	locus	organism	mol_type	strain	country	location	continent	collection_date.y	collection_date.m	collection_date.d	host	isolation_source	isolate	length	N	M	F	HN	L	NP	P	D
KX912764.1	KX912764	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	5	30	Homo sapiens	nasopharyngeal swab	MY-U578/12	1719	0	0	0	100	0	0	0	0
KX912765.1	KX912765	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	6	1	Homo sapiens	nasopharyngeal swab	MY-U592/12	1719	0	0	0	100	0	0	0	0
KX912766.1	KX912766	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	6	6	Homo sapiens	nasopharyngeal swab	MY-U616/12	1719	0	0	0	100	0	0	0	0
KX912767.1	KX912767	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	6	11	Homo sapiens	nasopharyngeal swab	MY-U654/12	1719	0	0	0	100	0	0	0	0
KX912768.1	KX912768	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	7	6	Homo sapiens	nasopharyngeal swab	MY-U800/12	1719	0	0	0	100	0	0	0	0
KX912769.1	KX912769	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	7	16	Homo sapiens	nasopharyngeal swab	MY-U864/12	1719	0	0	0	100	0	0	0	0
KX912770.1	KX912770	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	7	18	Homo sapiens	nasopharyngeal swab	MY-U882/12	1719	0	0	0	100	0	0	0	0
KX912771.1	KX912771	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	9	12	Homo sapiens	nasopharyngeal swab	MY-U1157/12	1719	0	0	0	100	0	0	0	0
KX912772.1	KX912772	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	10	1	Homo sapiens	nasopharyngeal swab	MY-U1235/12	1719	0	0	0	100	0	0	0	0
KX912773.1	KX912773	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	10	10	Homo sapiens	nasopharyngeal swab	MY-U1286/12	1719	0	0	0	100	0	0	0	0
KX912774.1	KX912774	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	10	30	Homo sapiens	nasopharyngeal swab	MY-U1376/12	1719	0	0	0	100	0	0	0	0
KX912775.1	KX912775	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	11	2	Homo sapiens	nasopharyngeal swab	MY-U1398/12	1719	0	0	0	100	0	0	0	0
KX912776.1	KX912776	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	12	10	Homo sapiens	nasopharyngeal swab	MY-U1633/12	1719	0	0	0	100	0	0	0	0
KX912777.1	KX912777	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	12	17	Homo sapiens	nasopharyngeal swab	MY-U1654/12	1719	0	0	0	100	0	0	0	0
KX912778.1	KX912778	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	12	19	Homo sapiens	nasopharyngeal swab	MY-U1673/12	1719	0	0	0	100	0	0	0	0
KX912779.1	KX912779	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2012	12	28	Homo sapiens	nasopharyngeal swab	MY-U1728/12	1719	0	0	0	100	0	0	0	0
KX912780.1	KX912780	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	1	2	Homo sapiens	nasopharyngeal swab	MY-U1765/13	1719	0	0	0	100	0	0	0	0
KX912781.1	KX912781	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	2	22	Homo sapiens	nasopharyngeal swab	MY-U2018/13	1719	0	0	0	100	0	0	0	0
KX912782.1	KX912782	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	2	22	Homo sapiens	nasopharyngeal swab	MY-U2020/13	1719	0	0	0	100	0	0	0	0
KX912783.1	KX912783	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	2	22	Homo sapiens	nasopharyngeal swab	MY-U2024/13	1719	0	0	0	100	0	0	0	0
KX912784.1	KX912784	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	3	8	Homo sapiens	nasopharyngeal swab	MY-U2103/13	1719	0	0	0	100	0	0	0	0
KX912786.1	KX912786	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	3	15	Homo sapiens	nasopharyngeal swab	MY-U2142/13	1719	0	0	0	100	0	0	0	0
KX912787.1	KX912787	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	3	15	Homo sapiens	nasopharyngeal swab	MY-U2147/13	1719	0	0	0	100	0	0	0	0
KX912788.1	KX912788	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	3	18	Homo sapiens	nasopharyngeal swab	MY-U2152/13	1719	0	0	0	100	0	0	0	0
KX912789.1	KX912789	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	3	20	Homo sapiens	nasopharyngeal swab	MY-U2165/13	1719	0	0	0	100	0	0	0	0
KX912790.1	KX912790	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	3	25	Homo sapiens	nasopharyngeal swab	MY-U2195/13	1719	0	0	0	100	0	0	0	0
KX912791.1	KX912791	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	4	1	Homo sapiens	nasopharyngeal swab	MY-U2223/13	1719	0	0	0	100	0	0	0	0
KX912792.1	KX912792	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	4	10	Homo sapiens	nasopharyngeal swab	MY-U2279/13	1719	0	0	0	100	0	0	0	0
KX912793.1	KX912793	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	4	15	Homo sapiens	nasopharyngeal swab	MY-U2294/13	1719	0	0	0	100	0	0	0	0
KX912794.1	KX912794	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	4	22	Homo sapiens	nasopharyngeal swab	MY-U2320/13	1719	0	0	0	100	0	0	0	0
KX912795.1	KX912795	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	4	29	Homo sapiens	nasopharyngeal swab	MY-U2348/13	1719	0	0	0	100	0	0	0	0
KX912796.1	KX912796	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	5	10	Homo sapiens	nasopharyngeal swab	MY-U2391/13	1719	0	0	0	100	0	0	0	0
KX912797.1	KX912797	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	5	10	Homo sapiens	nasopharyngeal swab	MY-U2392/13	1719	0	0	0	100	0	0	0	0
KX912798.1	KX912798	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	5	13	Homo sapiens	nasopharyngeal swab	MY-U2398/13	1719	0	0	0	100	0	0	0	0
KX912799.1	KX912799	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	5	13	Homo sapiens	nasopharyngeal swab	MY-U2403_3/13	1719	0	0	0	100	0	0	0	0
KX912800.1	KX912800	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	5	15	Homo sapiens	nasopharyngeal swab	MY-U2417/13	1719	0	0	0	100	0	0	0	0
KX912801.1	KX912801	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	5	17	Homo sapiens	nasopharyngeal swab	MY-U2421/13	1719	0	0	0	100	0	0	0	0
KX912802.1	KX912802	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	5	27	Homo sapiens	nasopharyngeal swab	MY-U2443/13	1719	0	0	0	100	0	0	0	0
KX912803.1	KX912803	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	5	31	Homo sapiens	nasopharyngeal swab	MY-U2459/13	1719	0	0	0	100	0	0	0	0
KX912804.1	KX912804	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	6	12	Homo sapiens	nasopharyngeal swab	MY-U2495/13	1719	0	0	0	100	0	0	0	0
KX912805.1	KX912805	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	6	12	Homo sapiens	nasopharyngeal swab	MY-U2496/13	1719	0	0	0	100	0	0	0	0
KX912806.1	KX912806	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	6	28	Homo sapiens	nasopharyngeal swab	MY-U2560/13	1719	0	0	0	100	0	0	0	0
KX912807.1	KX912807	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	7	5	Homo sapiens	nasopharyngeal swab	MY-U2587/13	1719	0	0	0	100	0	0	0	0
KX912808.1	KX912808	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	8	16	Homo sapiens	nasopharyngeal swab	MY-U2686/13	1719	0	0	0	100	0	0	0	0
KX912809.1	KX912809	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2013	10	30	Homo sapiens	nasopharyngeal swab	MY-U2980/13	1719	0	0	0	100	0	0	0	0
KX912810.1	KX912810	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	1	20	Homo sapiens	nasopharyngeal swab	MY-U3395/14	1719	0	0	0	100	0	0	0	0
KX912811.1	KX912811	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	1	20	Homo sapiens	nasopharyngeal swab	MY-U3403/14	1719	0	0	0	100	0	0	0	0
KX912812.1	KX912812	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	2	7	Homo sapiens	nasopharyngeal swab	MY-U3475/14	1719	0	0	0	100	0	0	0	0
KX912813.1	KX912813	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	3	7	Homo sapiens	nasopharyngeal swab	MY-U3604/14	1719	0	0	0	100	0	0	0	0
KX912814.1	KX912814	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	4	28	Homo sapiens	nasopharyngeal swab	MY-U3828/14	1719	0	0	0	100	0	0	0	0
KX912815.1	KX912815	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	5	2	Homo sapiens	nasopharyngeal swab	MY-U3851/14	1719	0	0	0	100	0	0	0	0
KX912816.1	KX912816	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	5	5	Homo sapiens	nasopharyngeal swab	MY-U3866/14	1719	0	0	0	100	0	0	0	0
KX912817.1	KX912817	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	5	12	Homo sapiens	nasopharyngeal swab	MY-U3890/14	1719	0	0	0	100	0	0	0	0
KX912818.1	KX912818	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	5	14	Homo sapiens	nasopharyngeal swab	MY-U3897/14	1719	0	0	0	100	0	0	0	0
KX912819.1	KX912819	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	5	14	Homo sapiens	nasopharyngeal swab	MY-U3900/14	1719	0	0	0	100	0	0	0	0
KX912820.1	KX912820	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	5	16	Homo sapiens	nasopharyngeal swab	MY-U3902/14	1719	0	0	0	100	0	0	0	0
KX912821.1	KX912821	Human respirovirus 3	viral cRNA	NA	Malaysia	NA	Asia	2014	5	19	Homo sapiens	nasopharyngeal swab	MY-U3915/14	1719	0	0	0	100	0	0	0	0
KY355144.1	KY355144	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2014	9	1	Homo sapiens	nasopharyngeal swab	BJ/251/2014	1719	0	0	0	100	0	0	0	0
KY355145.1	KY355145	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2014	9	1	Homo sapiens	nasopharyngeal swab	BJ/242/2014	1719	0	0	0	100	0	0	0	0
KY355146.1	KY355146	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2015	4	1	Homo sapiens	nasopharyngeal swab	BJ/05106/2015	1719	0	0	0	100	0	0	0	0
KY355147.1	KY355147	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2015	4	1	Homo sapiens	nasopharyngeal swab	BJ/08187/2015	1719	0	0	0	100	0	0	0	0
KY355148.1	KY355148	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2015	7	1	Homo sapiens	nasopharyngeal swab	BJ/05114/2015	1719	0	0	0	100	0	0	0	0
KY355149.1	KY355149	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2015	7	1	Homo sapiens	nasopharyngeal swab	BJ/11058/2015	1719	0	0	0	100	0	0	0	0
KY355150.1	KY355150	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2015	7	1	Homo sapiens	nasopharyngeal swab	BJ/11286/2015	1719	0	0	0	100	0	0	0	0
KY355151.1	KY355151	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2015	7	1	Homo sapiens	nasopharyngeal swab	BJ/11222/2015	1719	0	0	0	100	0	0	0	0
KY355152.1	KY355152	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2015	8	1	Homo sapiens	nasopharyngeal swab	BJ/03113/2015	1719	0	0	0	100	0	0	0	0
KY355153.1	KY355153	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2015	8	1	Homo sapiens	nasopharyngeal swab	BJ/07029/2015	1719	0	0	0	100	0	0	0	0
KY355154.1	KY355154	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2016	7	1	Homo sapiens	nasopharyngeal swab	BJ/11021/2016	1719	0	0	0	100	0	0	0	0
KY355155.1	KY355155	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2016	7	1	Homo sapiens	nasopharyngeal swab	BJ/11275/2016	1719	0	0	0	100	0	0	0	0
KY355156.1	KY355156	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2015	8	1	Homo sapiens	nasopharyngeal swab	BJ/03108/2015	1719	0	0	0	100	0	0	0	0
KY355157.1	KY355157	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2016	4	1	Homo sapiens	nasopharyngeal swab	BJ/03151/2016	1719	0	0	0	100	0	0	0	0
KY355158.1	KY355158	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2016	4	1	Homo sapiens	nasopharyngeal swab	BJ/05111/2016	1719	0	0	0	100	0	0	0	0
KY355159.1	KY355159	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2014	9	1	Homo sapiens	nasopharyngeal swab	BJ/16/2014	1719	0	0	0	100	0	0	0	0
KY355160.1	KY355160	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2016	7	1	Homo sapiens	nasopharyngeal swab	BJ/11502/2016	1719	0	0	0	100	0	0	0	0
KY355161.1	KY355161	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2015	9	1	Homo sapiens	nasopharyngeal swab	BJ/02073/2015	1719	0	0	0	100	0	0	0	0
LC530051.1	LC530051	Human respirovirus 3	viral cRNA	NA	Japan	NA	Asia	2019	6	19	Homo sapiens	NA	sugckmmaht NGO4	15319	100	100	100	100	100	99.87080103	100	100
LC654459.1	LC654459	Human respirovirus 3	genomic RNA	NA	USA	NA	NorthAm	2018	6	18	Homp sapiens 1d old boy	NA	NIID_79133_1_2019	15273	100	100	100	100	100	99.87080103	100	100
MF034888.1	MF034888	Human respirovirus 3	viral cRNA	NA	USA	"Little Rock, Arkansas"	NorthAm	2016	5	20	Homo sapiens	nasopharyngeal swab	hPIV3/USA/UAMS_030/2016	15396	100	100	100	100	100	100	99.77888336	100
MF034889.1	MF034889	Human respirovirus 3	viral cRNA	NA	USA	"Little Rock, Arkansas"	NorthAm	2016	5	26	Homo sapiens	nasopharyngeal swab	hPIV3/USA/UAMS_034/2016	15438	100	100	100	100	100	99.87080103	51.18850193	82.67857143
MF034890.1	MF034890	Human respirovirus 3	viral cRNA	NA	USA	"Little Rock, Arkansas"	NorthAm	2016	6	7	Homo sapiens	nasopharyngeal swab	hPIV3/USA/UAMS_038/2016	15384	100	100	95.98765432	100	62.35797551	99.87080103	51.57545605	83.30357143
MF034891.1	MF034891	Human respirovirus 3	viral cRNA	NA	USA	"Little Rock, Arkansas"	NorthAm	2016	6	4	Homo sapiens	nasopharyngeal swab	hPIV3/USA/UAMS_047/2016	15445	100	100	99.01234568	100	100	100	100	100
MF034892.1	MF034892	Human respirovirus 3	viral cRNA	NA	USA	"Little Rock, Arkansas"	NorthAm	2016	6	21	Homo sapiens	nasopharyngeal swab	hPIV3/USA/UAMS_049/2016	15446	100	100	99.69135802	100	100	100	100	100
MF034893.1	MF034893	Human respirovirus 3	viral cRNA	NA	USA	"Little Rock, Arkansas"	NorthAm	2016	6	24	Homo sapiens	nasopharyngeal swab	hPIV3/USA/UAMS_050/2016	15399	100	97.36346516	95.12345679	100	91.43539242	100	100	100
MF034894.1	MF034894	Human respirovirus 3	viral cRNA	NA	USA	"Little Rock, Arkansas"	NorthAm	2016	6	1	Homo sapiens	nasopharyngeal swab	hPIV3/USA/ACRI_106/2016	15446	100	100	100	100	100	100	51.68601437	83.48214286
MF034895.1	MF034895	Human respirovirus 3	viral cRNA	NA	USA	"Little Rock, Arkansas"	NorthAm	2016	6	2	Homo sapiens	nasopharyngeal swab	hPIV3/USA/ACRI_108/2016	15455	100	100	100	100	100	99.87080103	51.65562914	83.39285714
MF987836.1	MF987836	Human respirovirus 3	viral cRNA	NA	Brazil	NA	SouthAm	2010	1	14	Homo sapiens	nasopharyngeal aspirate	STA762	15440	100	100	100	100	100	100	100	100
MF987837.1	MF987837	Human respirovirus 3	viral cRNA	NA	Brazil	NA	SouthAm	2010	3	31	Homo sapiens	nasopharyngeal aspirate	STA829	15422	100	100	100	100	100	100	100	100
MG773275.1	MG773275	Human respirovirus 3	viral cRNA	NA	Argentina	NA	SouthAm	2016	7	29	Homo sapiens	nasopharyngeal aspirate	HPIV3/BuenosAires/ARG/001/2016	15209	98.12661499	54.80225989	100	100	59.57923008	97.99741602	100	100
MG773276.1	MG773276	Human respirovirus 3	viral cRNA	NA	Argentina	NA	SouthAm	2017	7	19	Homo sapiens	nasopharyngeal aspirate	HPIV3/BuenosAires/ARG/002/2017	15263	100	100	100	100	100	99.87080103	100	100
MH006630.1	MH006630	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	3	16	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/016/2009	12806	100	100	100	100	63.28759038	100	45.75055188	73.66071429
MH006631.1	MH006631	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	3	30	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/017/2009	14539	100	100	100	100	89.18400472	100	100	100
MH006633.1	MH006633	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	4	2	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/019/2009	15307	100	100	100	100	100	100	100	100
MH006634.1	MH006634	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	4	9	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/020/2009	15313	100	100	100	100	100	100	100	100
MH006635.1	MH006635	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	5	12	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/021/2009	15315	100	100	100	100	100	100	100	100
MH006636.1	MH006636	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	5	12	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/022/2009	14559	100	100	100	100	89.12264996	100	33.77556661	54.55357143
MH006638.1	MH006638	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	6	1	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/024/2009	15335	100	100	100	100	100	100	48.03758983	77.58928571
MH006639.1	MH006639	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	6	10	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/025/2009	15296	100	100	100	100	100	100	100	100
MH006640.1	MH006640	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	11	11	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/028/2009	14577	100	0	100	100	89.42009739	100	42.73079049	53.66071429
MH006641.1	MH006641	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	11	24	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/029/2009	14576	100	100	100	100	89.42009739	100	54.72636816	88.39285714
MH006642.1	MH006642	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	12	1	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/030/2009	15318	100	80.2259887	100	100	100	100	28.41348811	45.89285714
MH006643.1	MH006643	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2010	1	5	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/032/2010	12781	100	100	100	100	63.27283459	100	100	100
MH006644.1	MH006644	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2010	1	18	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/035/2010	2552	0	0	0	95.98603839	12.61620186	0	0	0
MH006645.1	MH006645	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	3	16	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/050/2009	2779	0	0	0	100	13.22118932	0	0	0
MH006646.1	MH006646	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	3	17	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/051/2009	15316	100	100	100	100	100	100	100	100
MH006647.1	MH006647	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	3	26	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/052/2009	15302	100	100	100	100	51.55673602	100	100	100
MH006648.1	MH006648	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	11	10	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/054/2009	2735	0	0	0	100	12.61620186	0	0	0
MH006650.1	MH006650	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2010	1	4	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/058/2010	2735	0	0	0	100	12.61620186	0	0	0
MH006653.1	MH006653	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2010	6	22	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/072/2010	2734	0	0	0	100	12.61620186	0	0	0
MH006654.1	MH006654	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	11	5	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/074/2009	15314	100	100	100	100	100	100	100	100
MH006658.1	MH006658	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	12	18	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/078/2009	15291	100	100	100	100	100	100	100	100
MH006659.1	MH006659	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	12	22	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/079/2009	12794	100	100	100	100	63.4203925	100	100	100
MH006665.1	MH006665	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2010	1	28	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/086/2010	12796	83.01033592	100	100	100	63.46465988	83.01033592	100	100
MH006670.1	MH006670	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2010	4	20	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/092/2010	12792	66.5374677	100	100	100	63.27283459	66.5374677	100	100
MH006671.1	MH006671	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2010	5	27	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/093/2010	14555	100	100	100	100	89.42009739	100	100	100
MH006672.1	MH006672	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2010	5	28	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/094/2010	15315	100	100	100	100	100	100	100	100
MH006674.1	MH006674	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	12	28	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/096/2009	15304	100	100	100	100	100	100	100	100
MH006676.1	MH006676	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2009	12	10	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/098/2009	15330	100	100	100	100	100	100	100	100
MH006679.1	MH006679	Human respirovirus 3	viral cRNA	NA	Viet Nam	NA	Asia	2010	3	17	Homo sapiens	nasopharyngeal swab	HPIV3/VietNam/101/2010	14541	100	100	100	100	89.19876051	100	100	100
MH330335.1	MH330335	Human respirovirus 3	viral cRNA	NIV1721711	India	"Pune District, Maharashtra State"	Asia	2017	1	30	Homo sapiens	NA	NA	15431	100	100	100	100	100	99.87080103	100	100
MH411617.1	MH411617	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2017	4	24	Homo sapiens	sputum	PIV3-15462	15462	100	100	100	100	100	100	100	100
MH428627.1	MH428627	Human respirovirus 3	viral cRNA	NA	Uganda	"Kibale National Park, Kanyawara"	Africa	2017	1	1	Pan troglodytes schweinfurthii	NA	UG-KAN-RW-2017	15407	100	100	100	100	100	99.87080103	100	100
MH678674.1	MH678674	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2011	6	1	Homo sapiens	upper respiratory tract swab from 54	HPIV3/UK/65/06/2011	15409	100	100	100	100	100	100	100	100
MH678675.1	MH678675	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2012	6	1	Homo sapiens	upper respiratory tract swab from 84	HPIV3/UK/112/06/2012	15409	100	100	100	100	100	99.87080103	100	100
MH678676.1	MH678676	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2012	7	1	Homo sapiens	upper respiratory tract swab from 42	HPIV3/UK/113/07/2012	15409	100	100	100	100	100	99.87080103	100	100
MH678677.1	MH678677	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2012	11	1	Homo sapiens	upper respiratory tract swab from 61	HPIV3/UK/121/11/2012	15409	100	100	100	100	100	100	100	100
MH678678.1	MH678678	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2013	2	1	Homo sapiens	nasopharyngeal aspirate from 9 month	HPIV3/UK/128/02/2013	15409	100	100	100	100	100	99.87080103	100	100
MH678679.1	MH678679	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2013	2	1	Homo sapiens	tracheal aspirate from 4 year old	HPIV3/UK/129/02/2013	15409	100	100	100	100	100	100	100	100
MH678680.1	MH678680	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2013	4	1	Homo sapiens	nasopharyngeal aspirate from 12 year	HPIV3/UK/153/04/2013	15409	100	100	100	100	100	99.87080103	100	100
MH678681.1	MH678681	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2013	5	1	Homo sapiens	nasopharyngeal aspirate from 3 month	HPIV3/UK/180/05/2013	15409	99.87080103	100	100	100	100	99.87080103	100	100
MH678683.1	MH678683	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2014	11	1	Homo sapiens	upper respiratory tract swab from 1	HPIV3/UK/14/11/2014	15409	100	100	100	100	100	99.87080103	100	100
MH678684.1	MH678684	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2014	5	1	Homo sapiens	upper respiratory tract swab from 50	HPIV3/UK/16/05/2014	15409	100	100	100	100	100	100	100	100
MH678685.1	MH678685	Human respirovirus 3	viral cRNA	NA	United Kingdom	NA	Europe	2014	6	1	Homo sapiens	upper respiratory tract swab from 54	HPIV3/UK/21/06/2014	15409	100	100	100	100	100	99.87080103	100	100
